ResourceID,Map Reference Type,Area Description Type,Map Reference Name,Area Name,Spatial Metadata Description,File,Location Description text,Compiler Name,Designation or Protection To Date,Resource ID,Date Type,Geometry,Geometry Source,Road or Street Name,Designation or Protection Type,Area Type,Number in Road or Street,External Cross Reference Notes,Area Type,Grade,Name Type,Locality,Activity Name,External Cross Reference Number,Spatial Accuracy Qualifier,Designation Description Language,Area Description Language,Town or City,Area Description text,Statutory name,Designation Description Type,Designation Description Text,Heritage Asset Name,Postal Code,Role,Name Type,Date of Compilation,Designation or Protection From Date,External Cross Reference Source,Organization Name,Location Description Language,Location Description Type
00557da4-daf4-11e9-ae3b-066e122e3f0a,,Full,,,,,,,,,,"GEOMETRYCOLLECTION (MULTIPOLYGON (((-0.54144245 53.24099851, -0.54134733 53.2410033, -0.54082786 53.241032, -0.54047662 53.24104928, -0.54031072 53.24105848, -0.54030919 53.24116949, -0.54030671 53.24128183, -0.54020868 53.2412871, -0.5401171 53.241292, -0.54004864 53.24129575, -0.54001111 53.24129772, -0.53999235 53.24129865, -0.5399204399999999 53.24130245, -0.53990077 53.24130347, -0.53983172 53.24130702, -0.53982196 53.24130753, -0.53981821 53.24130776, -0.53972875 53.24131206, -0.53972214 53.24131242, -0.53971741 53.24127955, -0.5396338000000001 53.24128392, -0.53952811 53.24128937, -0.5395086 53.24129039, -0.53938025 53.24129691, -0.53928793 53.24130153, -0.5392714199999999 53.24130241, -0.53919051 53.24130654, -0.53914322 53.24130902, -0.53912205 53.24131011, -0.5390657599999999 53.24131301, -0.53905525 53.24131351, -0.53901397 53.2413157, -0.53895902 53.24131854, -0.53888607 53.24141668, -0.53888075 53.24141691, -0.53884338 53.24141852, -0.53884677 53.24144643, -0.53886511 53.24159454, -0.53886727 53.24162282, -0.5387741 53.24162668, -0.53876465 53.24162675, -0.53860399 53.24162729, -0.53831037 53.24162459, -0.53820682 53.2416229, -0.53806169 53.24162078, -0.53807604 53.24146485, -0.53809075 53.2412828, -0.53793817 53.24128921, -0.5378414 53.24129252, -0.53757364 53.24130047, -0.53755488 53.24130105, -0.53751213 53.24130241, -0.53747703 53.24130351, -0.53743127 53.24130493, -0.5372646 53.24131016, -0.5372538100000001 53.2413105, -0.53720375 53.24129023, -0.53720399 53.24128605, -0.53721398 53.24110278, -0.53721862 53.24100629, -0.53722421 53.24089057, -0.53709301 53.24089292, -0.53696182 53.24089517, -0.53680901 53.24089824, -0.536803 53.24078445, -0.53709117 53.24077989, -0.53709092 53.24076101, -0.53709015 53.24071336, -0.53709014 53.24070878, -0.53694719 53.24070891, -0.53685878 53.24070872, -0.53683168 53.24070812, -0.53681161 53.24070769, -0.5367629900000001 53.2407053, -0.5367607599999999 53.24070482, -0.53673837 53.2407023, -0.53671676 53.24069889, -0.53669521 53.24069368, -0.53666707 53.24068389, -0.53663606 53.24067048, -0.53662352 53.24066448, -0.53660656 53.24065663, -0.53657562 53.24064097, -0.5365631199999999 53.24063407, -0.53651907 53.24060746, -0.53649186 53.24059248, -0.53648083 53.24058632, -0.5364653700000001 53.24057849, -0.53642928 53.24056006, -0.5364101 53.24055129, -0.53639089 53.24054341, -0.53635078 53.24053303, -0.53632842 53.24052961, -0.53631057 53.2405258, -0.53629417 53.24052335, -0.53627772 53.24052225, -0.53625455 53.24052061, -0.5362306 53.24051987, -0.53619182 53.24052013, -0.5361900000000001 53.24052014, -0.53618892 53.24046767, -0.53618833 53.24046316, -0.53618246 53.24028375, -0.53617938 53.24017239, -0.53617903 53.24001304, -0.53634576 53.24000916, -0.53634605 53.23993613, -0.5369857099999999 53.23993088, -0.53698647 53.23989228, -0.53714535 53.23989407, -0.53719341 53.23992624, -0.53751779 53.23994405, -0.53751916 53.23984348, -0.53752276 53.23973763, -0.53758635 53.23974048, -0.5376278 53.23975096, -0.53767772 53.23976362, -0.53768293 53.23976459, -0.5376948499999999 53.23976653, -0.53770159 53.23976661, -0.53775965 53.23976912, -0.5378370099999999 53.2397725, -0.53784988 53.23977302, -0.53792905 53.23977596, -0.53806982 53.23978281, -0.53807861 53.23966992, -0.53807892 53.23966516, -0.53808145 53.23961305, -0.53808695 53.23956143, -0.53809567 53.23948153, -0.53810193 53.23929777, -0.5377963100000001 53.23929582, -0.53771457 53.23929796, -0.53753484 53.23929531, -0.5375379 53.2392495, -0.53762869 53.23924567, -0.53772106 53.23923961, -0.53772099 53.23920185, -0.53772082 53.2391587, -0.53773284 53.23871471, -0.53721715 53.23872439, -0.53721812 53.23869613, -0.53721693 53.23867382, -0.53721631 53.23866123, -0.53721129 53.23852272, -0.53721044 53.23848181, -0.53721079 53.23847148, -0.53721044 53.23845529, -0.53720225 53.23824726, -0.53710977 53.23824801, -0.53679203 53.23825014, -0.53669505 53.23825057, -0.53669537 53.23836495, -0.53660009 53.2383642, -0.53632664 53.23836354, -0.53627495 53.23836335, -0.53618775 53.23836318, -0.53618859 53.23826385, -0.53618954 53.23816138, -0.53618972 53.23813873, -0.53618937 53.23811805, -0.53618961 53.23810655, -0.53606549 53.23810808, -0.5359688 53.23810923, -0.53596882 53.23809125, -0.53582249 53.23792225, -0.53579149 53.23788676, -0.53570081 53.23788749, -0.5351762799999999 53.23789417, -0.53499923 53.23789685, -0.53499486 53.23811255, -0.5349925800000001 53.23825402, -0.53498979 53.23843656, -0.53498868 53.23844725, -0.53498193 53.23844725, -0.53498028 53.23858343, -0.53497824 53.23874836, -0.5349767 53.23887689, -0.53499191 53.23887924, -0.53499001 53.23895661, -0.53498908 53.23901459, -0.5349885 53.23915437, -0.53498496 53.23938985, -0.53493469 53.23941396, -0.53493242 53.23941438, -0.5349294 53.23941524, -0.53492639 53.23941565, -0.53470862 53.23940354, -0.53463698 53.23939951, -0.53463025 53.23939916, -0.53433114 53.239382, -0.53424589 53.23937717, -0.53420402 53.23937477, -0.53416139 53.23937236, -0.53411877 53.23936986, -0.53408273 53.23936779, -0.53405596 53.2393663, -0.5340673500000001 53.23926971, -0.53405889 53.23925846, -0.53390014 53.23905573, -0.53357003 53.23901008, -0.53355461 53.23899695, -0.53346264 53.2389212, -0.53343816 53.2390499, -0.53307013 53.23903279, -0.53305294 53.23903141, -0.5329182 53.23902777, -0.53291722 53.23914418, -0.53249992 53.23912151, -0.53249422 53.2392882, -0.53247056 53.23942797, -0.53246324 53.23947121, -0.53246006 53.23948519, -0.53243224 53.2396051, -0.53254063 53.23963843, -0.5326520300000001 53.23975625, -0.53264748 53.239758, -0.53264049 53.23976079, -0.53262773 53.23976584, -0.53260945 53.23977461, -0.53259722 53.23978165, -0.53258724 53.23978872, -0.5324823400000001 53.23978878, -0.53230477 53.23978893, -0.53224558 53.23978892, -0.53213993 53.23978905, -0.53199307 53.23978913, -0.5319646 53.23978914, -0.53190914 53.23978972, -0.5318574 53.23950618, -0.53183783 53.23939923, -0.53183515 53.23939021, -0.53183232 53.23938523, -0.53183023 53.23938071, -0.53181802 53.23936527, -0.53180497 53.23935253, -0.53179843 53.2393466, -0.53175947 53.23932455, -0.53174164 53.23929826, -0.5316405400000001 53.23924425, -0.53154497 53.23920671, -0.53156096 53.2391922, -0.53172849 53.23904166, -0.53162813 53.23900281, -0.5311223900000001 53.238806, -0.53104993 53.23877778, -0.53123506 53.23862256, -0.5311559 53.23858886, -0.53068354 53.23864282, -0.53058951 53.23865362, -0.53058365 53.23865427, -0.5305776 53.23864278, -0.5305012 53.23849782, -0.53033769 53.238188, -0.53032542 53.23816987, -0.53029921 53.23813026, -0.5302837 53.23810625, -0.53024491 53.23803583, -0.53018027 53.23791934, -0.53011476 53.23779762, -0.53005343 53.23767658, -0.53004669 53.23766328, -0.530046 53.23766148, -0.53001255 53.23756622, -0.52999737 53.23752405, -0.52997684 53.23746725, -0.52995616 53.23741037, -0.5299359 53.23735429, -0.52991552 53.23729767, -0.5299058 53.23727094, -0.52989362 53.23723717, -0.52987406 53.23718245, -0.52985408 53.2371271, -0.52983575 53.23707617, -0.52981086 53.23700674, -0.52979568 53.23696439, -0.5297859499999999 53.23693775, -0.52975923 53.23686496, -0.52973374 53.23679552, -0.52971606 53.23674729, -0.52970934 53.23672914, -0.52969607 53.2366923, -0.52967255 53.23662648, -0.52965041 53.23656435, -0.52962784 53.23650142, -0.52961088 53.23645419, -0.52959561 53.23641034, -0.5298457 53.23634297, -0.52995216 53.23631156, -0.5300462500000001 53.23627924, -0.5301344 53.23623942, -0.53033959 53.23614897, -0.53050866 53.23606328, -0.53077293 53.23591257, -0.53090669 53.23584429, -0.53099598 53.23580746, -0.53109651 53.23577315, -0.5311735400000001 53.2357503, -0.53124041 53.23573438, -0.5313491299999999 53.23570932, -0.53161727 53.23564781, -0.53164874 53.23568157, -0.53187758 53.23590578, -0.53214943 53.23611197, -0.53237276 53.23623098, -0.53262893 53.23632315, -0.5329091 53.23638529, -0.53297408 53.2363928, -0.53303557 53.23640748, -0.5330913900000001 53.23642881, -0.53313955 53.23645604, -0.53317836 53.2364882, -0.53320645 53.23652415, -0.5332228 53.23656263, -0.5332494800000001 53.23661338, -0.53329171 53.23666017, -0.5333479800000001 53.23670131, -0.53341623 53.23673529, -0.53349398 53.23676089, -0.53357842 53.23677718, -0.53366647 53.23678356, -0.53375495 53.23677981, -0.53384063 53.23676605, -0.53392041 53.2367428, -0.53399138 53.23671088, -0.53401981 53.23670066, -0.53405092 53.2366938, -0.53408361 53.23669052, -0.53411675 53.23669094, -0.53414918 53.23669506, -0.53417976 53.23670272, -0.53420744 53.23671367, -0.53423124 53.23672751, -0.53425034 53.23674376, -0.53426406 53.23676186, -0.53426898 53.23677136, -0.5342723700000001 53.23678174, -0.5342765900000001 53.23678988, -0.5342800599999999 53.23679802, -0.53432804 53.23688491, -0.53437042 53.23696004, -0.53437612 53.23696865, -0.53438181 53.23697771, -0.53439395 53.23699494, -0.5344205 53.23702943, -0.53443562 53.23704714, -0.5344780099999999 53.23709153, -0.53448568 53.23710021, -0.53450816 53.23712562, -0.53452668 53.2371449, -0.53455553 53.23717762, -0.53459018 53.23721625, -0.53462205 53.23724811, -0.53466548 53.23729269, -0.53468579 53.23731227, -0.53470534 53.23733228, -0.5347386200000001 53.23736685, -0.53477114 53.23740186, -0.5348058 53.23744005, -0.53483095 53.23747137, -0.53483812 53.2374809, -0.53484455 53.23748997, -0.53485245 53.23749995, -0.53485962 53.23750948, -0.53486389 53.23751582, -0.53486816 53.23752262, -0.53500604 53.23766662, -0.53506213 53.23766524, -0.53511401 53.23766426, -0.53516228 53.23766342, -0.53521626 53.23766237, -0.53527999 53.23766118, -0.53529724 53.23766049, -0.53530849 53.23766018, -0.53532047 53.23766033, -0.53533172 53.23766001, -0.53534295 53.23766015, -0.53537304 53.23766097, -0.53542604 53.23766252, -0.53548591 53.23766443, -0.53554652 53.23766643, -0.53559891 53.23766815, -0.53565654 53.23767003, -0.53571566 53.23767192, -0.53598939 53.23768607, -0.53605302 53.23768757, -0.53606425 53.2376878, -0.53613314 53.23768892, -0.53619484 53.23768994, -0.536557 53.23769439, -0.53678517 53.23770438, -0.53699819 53.2376972, -0.5371002 53.23769369, -0.53719965 53.23769077, -0.53724946 53.23768896, -0.53728776 53.23768628, -0.53739954 53.23767749, -0.53741907 53.23767593, -0.53742148 53.23767578, -0.53769356 53.23765035, -0.53799621 53.23763012, -0.53841103 53.23783581, -0.53845149 53.23783405, -0.53880954 53.23781408, -0.5389003999999999 53.23780809, -0.53896978 53.23780363, -0.53904712 53.23779874, -0.53911694 53.23779429, -0.53918888 53.23778969, -0.53926171 53.2377851, -0.53933003 53.23778072, -0.53940812 53.23777574, -0.53947329 53.2377716, -0.53954227 53.23777011, -0.53961571 53.23776966, -0.53967656 53.23776932, -0.5396896 53.23776921, -0.53975434 53.23776884, -0.5398105399999999 53.23776854, -0.53982519 53.23776843, -0.5398286799999999 53.2377684, -0.53989072 53.23776808, -0.53993194 53.23776769, -0.5400023900000001 53.23776702, -0.54007494 53.23776629, -0.54011854 53.23776638, -0.54017564 53.23776609, -0.54019452 53.23776596, -0.5402586700000001 53.23776558, -0.54031352 53.23776526, -0.54033061 53.23776511, -0.54038981 53.23776476, -0.54045216 53.23776435, -0.54046849 53.23776428, -0.54053144 53.23776397, -0.54058839 53.23776359, -0.54060337 53.23776368, -0.54067828 53.23776415, -0.54073745 53.23776452, -0.54075241 53.23776515, -0.54081606 53.2377662, -0.54087222 53.23776707, -0.54089021 53.23776684, -0.54094413 53.23776768, -0.54100478 53.23776869, -0.54101899 53.23776931, -0.54114031 53.2377708, -0.54115376 53.23777186, -0.54127732 53.23777364, -0.5413522 53.23777474, -0.54148476 53.23777636, -0.54167639 53.2377814, -0.5416804 53.2377889, -0.54169738 53.23782058, -0.54171746 53.23785803, -0.54172077 53.2378642, -0.54162122 53.23788366, -0.54158348 53.23789174, -0.54157654 53.23789309, -0.54154879 53.2378985, -0.54152539 53.23790361, -0.54150877 53.23790745, -0.54144451 53.23792024, -0.54143575 53.23792202, -0.54136786 53.23793557, -0.54136178 53.23792489, -0.54135077 53.23790507, -0.54126928 53.23792196, -0.54114629 53.23794752, -0.54112984 53.23795091, -0.54112139 53.2379526, -0.54106738 53.23796363, -0.54099766 53.23797788, -0.54094259 53.23798916, -0.54098331 53.23806499, -0.54090541 53.23807339, -0.5408593900000001 53.23807831, -0.5408392400000001 53.23808049, -0.54081352 53.23808323, -0.54079707 53.23808231, -0.54078361 53.23808152, -0.54073276 53.23807874, -0.54071466 53.23807771, -0.54066022 53.23807461, -0.54065409 53.23807427, -0.54058993 53.2380707, -0.54057797 53.23807001, -0.54057318 53.23806968, -0.54056001 53.23810889, -0.54052612 53.23811078, -0.54058625 53.23822284, -0.54062427 53.23829478, -0.5406464 53.23833737, -0.54090211 53.23829688, -0.54092852 53.23854431, -0.5409964 53.23919606, -0.54102465 53.23947694, -0.54105843 53.23982952, -0.54114632 53.24028782, -0.54144245 53.24099851))))",,,Conservation Area,Conservation Area,,,Conservation Area,,Primary,,,9,,,English,,"<p>Designated on 01/07/1983</p>
",,,,"Newport and Nettleham Road, Conservation Area 9",,,Primary,,,,,,
